Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,SET 1,19,Averill Taylor,-,MB,2,2,0,0,-,20,2,0,3,5,40,0,0,0,0,-,0,0,5,5,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,SET 1,20,Smith David,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,SET 1,21,Watten Dustin,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,SET 1,22,Shoji Erik,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,8,1,9,77.78,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,SET 2,5,Ensing Kyle,-,O,2,2,0,0,-,-11.11,2,1,10,13,7.69,0,2,0,2,-100,0,1,2,3,-33.33,1,0,0,1,100,3,0,3,100,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,SET 2,7,Shoji Kawika,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,SET 2,8,Defalco Torey,-,OH,7,7,0,0,-,17.65,7,3,2,12,33.33,0,0,0,0,-,0,1,4,5,-20,0,0,5,5,0,5,0,5,100,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,SET 2,9,Hanes Jake,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,SET 2,11,Christenson Micah,C,L,2,1,1,0,-,0,1,0,2,3,33.33,1,2,0,3,-33.33,0,0,4,4,0,0,0,0,0,-,0,0,0,-,13,0,24,37,35.14
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,SET 2,12,Holt Maxwell,-,MB,3,2,0,1,-,9.09,2,0,2,4,50,0,0,2,2,0,1,2,2,5,-20,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,SET 2,13,Patch Benjamin,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
