Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET,VS_SET,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2024,33,2024/6/4,3,2,Fukuoka,Japan,Brazil,Germany,3,0,25,25,25,-,-,15,16,15,-,-,1,16,10,4,2,,91.19,10,1,11,22,210,4,4,9,17,16.66,2,1,23,26,11.11,3,1,7,11,26.67,9,5,14,250,6,0,15,21,33.33
2024,33,2024/6/4,3,2,Fukuoka,Japan,Brazil,Germany,3,0,25,25,25,-,-,15,16,15,-,-,2,16,13,2,1,,47.95,13,1,3,17,390,2,8,6,16,-261.9,1,2,21,24,-41.67,2,0,9,11,100,7,2,11,233.33,3,0,15,18,21.43
2024,33,2024/6/4,3,2,Fukuoka,Japan,Brazil,Germany,3,0,25,25,25,-,-,15,16,15,-,-,3,18,11,4,3,,20.71,11,1,3,15,358.33,4,8,5,17,-60,3,2,20,25,-5,0,1,9,10,-100,6,0,7,350,3,0,12,15,23.08
2024,34,2024/6/4,3,2,Fukuoka,Japan,Poland,Bulgaria,3,1,21,25,25,25,-,25,21,19,18,-,0,61,46,8,7,,61.74,46,12,32,90,464.31,8,18,22,48,-297.78,7,13,75,95,-38.13,18,2,38,58,237.99,31,13,49,161.62,27,3,64,94,53.84
2024,34,2024/6/4,3,2,Fukuoka,Japan,Poland,Bulgaria,3,1,21,25,25,25,-,25,21,19,18,-,1,12,10,1,1,,1.66,10,5,7,22,261.11,1,3,5,9,-83.33,1,5,16,22,-150,6,2,8,16,83.33,7,3,11,83.33,7,2,15,24,123.53
2024,34,2024/6/4,3,2,Fukuoka,Japan,Poland,Bulgaria,3,1,21,25,25,25,-,25,21,19,18,-,2,18,15,2,1,,88.33,15,1,5,21,467.86,2,5,3,10,-233.33,1,4,19,24,-66.67,5,0,12,17,73.33,4,5,12,30,8,1,13,22,35
2024,34,2024/6/4,3,2,Fukuoka,Japan,Poland,Bulgaria,3,1,21,25,25,25,-,25,21,19,18,-,3,17,11,3,3,,20.82,11,4,10,25,180.96,3,4,8,15,-33.33,3,2,20,25,-13.89,4,0,10,14,62.86,11,2,14,283.33,6,0,20,26,50.79
2024,34,2024/6/4,3,2,Fukuoka,Japan,Poland,Bulgaria,3,1,21,25,25,25,-,25,21,19,18,-,4,14,10,2,2,,154.53,10,2,10,22,356.66,2,6,6,14,-160,2,2,20,24,-25,3,0,8,11,250,9,3,12,333.33,6,0,16,22,61.11
2024,34,2024/6/4,3,2,Fukuoka,Japan,Bulgaria,Poland,1,3,25,21,19,18,-,21,25,25,25,-,0,60,51,7,2,,22.2,51,15,38,104,532.77,7,12,17,36,-223.08,2,24,58,84,-419.93,20,7,54,81,-20.28,24,13,40,398.33,30,3,65,98,37.11
2024,34,2024/6/4,3,2,Fukuoka,Japan,Bulgaria,Poland,1,3,25,21,19,18,-,21,25,25,25,-,1,16,11,3,2,,73.61,11,2,8,21,306.66,3,2,3,8,0,2,6,16,24,-100,5,1,11,17,53.33,4,4,8,0,4,1,14,19,20
2024,34,2024/6/4,3,2,Fukuoka,Japan,Bulgaria,Poland,1,3,25,21,19,18,-,21,25,25,25,-,2,16,15,1,0,,-155.68,15,4,7,26,189.4,1,4,4,9,-100,0,5,17,22,-283.33,6,1,13,20,57.14,7,4,11,100,7,0,16,23,33.33
2024,34,2024/6/4,3,2,Fukuoka,Japan,Bulgaria,Poland,1,3,25,21,19,18,-,21,25,25,25,-,3,13,11,2,0,,-87.5,11,5,13,29,197.92,2,3,6,11,-16.67,0,5,14,19,-241.66,3,3,16,22,-33.33,7,2,10,275,12,1,17,30,-4.48
2024,34,2024/6/4,3,2,Fukuoka,Japan,Bulgaria,Poland,1,3,25,21,19,18,-,21,25,25,25,-,4,15,14,1,0,,96.51,14,4,10,28,564.28,1,3,4,8,-133.33,0,8,11,19,-408.33,6,2,14,22,46.67,6,3,11,100,7,1,18,26,33.33
2024,35,2024/6/4,3,2,Fukuoka,Japan,Iran,Japan,0,3,23,22,17,-,-,25,25,25,-,-,0,49,40,5,4,,-32.76,40,5,30,75,323.5,5,21,14,40,-456.26,4,15,45,64,-186.58,11,2,50,63,121.49,15,15,36,-19.72,14,2,60,76,-56.41
2024,35,2024/6/4,3,2,Fukuoka,Japan,Iran,Japan,0,3,23,22,17,-,-,25,25,25,-,-,1,19,13,2,4,,48.86,13,2,11,26,213.88,2,5,4,11,-233.34,4,2,18,24,17.86,4,0,17,21,61.91,5,8,16,-83.33,8,0,19,27,38.1
2024,35,2024/6/4,3,2,Fukuoka,Japan,Iran,Japan,0,3,23,22,17,-,-,25,25,25,-,-,2,17,14,3,0,,34.34,14,2,12,28,231.67,3,7,8,18,-61.11,0,5,17,22,-133.33,2,0,19,21,112.5,7,3,12,120,4,2,22,28,-111.11
2024,35,2024/6/4,3,2,Fukuoka,Japan,Iran,Japan,0,3,23,22,17,-,-,25,25,25,-,-,3,13,13,0,0,,-123.62,13,1,7,21,350,0,9,2,11,-580,0,8,10,18,-350.01,5,2,14,21,54.29,3,4,8,-50,2,0,19,21,15.38
2024,35,2024/6/4,3,2,Fukuoka,Japan,Japan,Iran,3,0,25,25,25,-,-,23,22,17,-,-,0,56,50,4,2,,83.66,50,6,28,84,420.6,4,19,13,36,-246.67,2,10,61,73,-158.46,11,4,34,49,176.85,27,9,41,304.16,17,0,64,81,25.76
2024,35,2024/6/4,3,2,Fukuoka,Japan,Japan,Iran,3,0,25,25,25,-,-,23,22,17,-,-,1,21,20,1,0,,63.86,20,2,9,31,353.78,1,7,4,12,-266.67,0,3,21,24,-141.67,4,4,14,22,-29.62,8,1,11,350,6,0,22,28,26.09
2024,35,2024/6/4,3,2,Fukuoka,Japan,Japan,Iran,3,0,25,25,25,-,-,23,22,17,-,-,2,18,16,2,0,,-11.12,16,4,14,34,175.38,2,6,5,13,-125,0,4,21,25,-158.33,4,0,13,17,186.67,12,3,17,316.67,6,0,28,34,21.43
2024,35,2024/6/4,3,2,Fukuoka,Japan,Japan,Iran,3,0,25,25,25,-,-,23,22,17,-,-,3,17,14,1,2,,115.96,14,0,5,19,507.14,1,6,4,11,-283.34,2,3,19,24,33.34,3,0,7,10,128.57,7,5,13,190,5,0,14,19,33.33
2024,36,2024/6/4,4,2,Ottawa,Canada,Argentina,USA,0,3,23,21,24,-,-,25,25,26,-,-,0,48,41,5,2,,-13.17,41,12,37,90,246.87,5,16,10,31,-195.83,2,14,54,70,-158.38,9,1,50,60,28.05,25,10,37,391.66,25,1,64,90,73.33
2024,36,2024/6/4,4,2,Ottawa,Canada,Argentina,USA,0,3,23,21,24,-,-,25,25,26,-,-,1,17,14,2,1,,-9.12,14,5,11,30,165.55,2,6,3,11,0,1,2,21,24,-41.66,2,1,17,20,-56.67,11,4,16,130.56,7,1,21,29,26.09
2024,36,2024/6/4,4,2,Ottawa,Canada,Argentina,USA,0,3,23,21,24,-,-,25,25,26,-,-,2,13,12,1,0,,-81.65,12,3,12,27,150,1,5,4,10,-333.33,0,6,15,21,-253.33,4,0,15,19,120,6,4,10,266.67,4,0,23,27,23.53
2024,36,2024/6/4,4,2,Ottawa,Canada,Argentina,USA,0,3,23,21,24,-,-,25,25,26,-,-,3,18,15,2,1,,17.37,15,4,14,33,198.93,2,5,3,10,-233.33,1,6,18,25,-136.67,3,0,18,21,47.78,8,2,11,300,14,0,20,34,146.15
2024,36,2024/6/4,4,2,Ottawa,Canada,USA,Argentina,3,0,25,25,26,-,-,23,21,24,-,-,0,55,46,8,1,,62.91,46,11,26,83,262.02,8,10,19,37,-81.82,1,14,59,74,-148.9,17,2,37,56,98.71,29,11,43,397.95,28,0,56,84,38.36
2024,36,2024/6/4,4,2,Ottawa,Canada,USA,Argentina,3,0,25,25,26,-,-,23,21,24,-,-,1,20,15,4,1,,57.34,15,4,11,30,189.05,4,4,6,14,50,1,4,19,24,-183.33,6,1,15,22,68.46,10,4,15,250,10,0,20,30,35.71
2024,36,2024/6/4,4,2,Ottawa,Canada,USA,Argentina,3,0,25,25,26,-,-,23,21,24,-,-,2,16,15,1,0,,47.67,15,3,8,26,226.19,1,3,5,9,-150,0,6,19,25,-169.17,4,0,11,15,75,10,3,13,200,9,0,17,26,42.86
2024,36,2024/6/4,4,2,Ottawa,Canada,USA,Argentina,3,0,25,25,26,-,-,23,21,24,-,-,3,19,16,3,0,,55.94,16,4,7,27,110,3,3,8,14,0,0,4,21,25,-100,7,1,11,19,123.33,9,4,15,116.67,9,0,19,28,37.5
2024,37,2024/6/5,4,2,Ottawa,Canada,Canada,Cuba,3,1,25,25,25,28,-,21,27,20,26,-,0,78,57,17,4,,47.46,57,10,37,104,241.82,17,25,17,59,-101.76,4,19,80,103,-92.96,17,4,57,78,49.98,22,12,36,316.67,27,0,74,101,30
2024,37,2024/6/5,4,2,Ottawa,Canada,Canada,Cuba,3,1,25,25,25,28,-,21,27,20,26,-,1,19,14,5,0,,-26.72,14,3,11,28,289.85,5,5,8,18,-66.67,0,7,18,25,-227.78,4,1,11,16,53.33,10,2,12,320,7,0,20,27,30.43
2024,37,2024/6/5,4,2,Ottawa,Canada,Canada,Cuba,3,1,25,25,25,28,-,21,27,20,26,-,2,21,14,4,3,,-11.13,14,3,9,26,176.99,4,6,1,11,-166.67,3,5,17,25,-130,5,2,18,25,37.5,2,5,7,-200,6,0,18,24,26.09
2024,37,2024/6/5,4,2,Ottawa,Canada,Canada,Cuba,3,1,25,25,25,28,-,21,27,20,26,-,3,14,10,4,0,,81.11,10,2,8,20,295.83,4,3,6,13,50,0,2,23,25,-45,2,0,11,13,40,3,3,7,-50,4,0,16,20,23.53
2024,37,2024/6/5,4,2,Ottawa,Canada,Canada,Cuba,3,1,25,25,25,28,-,21,27,20,26,-,4,24,19,4,1,,57.62,19,2,9,30,283.33,4,11,2,17,-300,1,5,22,28,-91.66,6,1,17,24,52.95,7,2,10,166.67,10,0,20,30,37.04
2024,37,2024/6/5,4,2,Ottawa,Canada,Cuba,Canada,1,3,21,27,20,26,-,25,25,25,28,-,0,70,60,6,4,,-51.05,60,26,31,117,135.14,6,23,22,51,-262.27,4,17,74,95,-130.38,13,4,67,84,63.85,28,15,47,178.32,12,0,99,111,13.48
2024,37,2024/6/5,4,2,Ottawa,Canada,Cuba,Canada,1,3,21,27,20,26,-,25,25,25,28,-,1,12,10,1,1,,-48.77,10,6,11,27,-25,1,4,5,10,-170,1,5,15,21,-111.66,3,0,15,18,55.96,7,3,12,166.67,5,0,21,26,21.74
2024,37,2024/6/5,4,2,Ottawa,Canada,Cuba,Canada,1,3,21,27,20,26,-,25,25,25,28,-,2,21,17,2,2,,-60.9,17,6,1,24,225,2,5,4,11,-133.33,2,2,23,27,-66.67,2,3,15,20,-20.84,7,6,14,158.33,2,0,20,22,11.76
2024,37,2024/6/5,4,2,Ottawa,Canada,Cuba,Canada,1,3,21,27,20,26,-,25,25,25,28,-,3,17,16,1,0,,-45.31,16,8,10,34,226.9,1,4,8,13,-140,0,7,13,20,-300,5,0,18,23,201.79,5,4,9,0,4,0,29,33,16.67
2024,37,2024/6/5,4,2,Ottawa,Canada,Cuba,Canada,1,3,21,27,20,26,-,25,25,25,28,-,4,20,17,2,1,,-13.64,17,6,9,32,90.47,2,10,5,17,-216.67,1,3,23,27,-41.67,3,1,19,23,-60,9,2,12,400,1,0,29,30,4
2024,38,2024/6/5,3,2,Fukuoka,Japan,Slovenia,Türkiye,3,0,25,26,25,-,-,22,24,20,-,-,0,55,42,7,6,,53.96,42,12,42,96,269.85,7,7,16,30,1.11,6,10,58,74,-47.1,13,7,37,57,103.23,37,12,59,238.1,22,1,75,98,13.47
2024,38,2024/6/5,3,2,Fukuoka,Japan,Slovenia,Türkiye,3,0,25,26,25,-,-,22,24,20,-,-,1,18,12,3,3,,57.68,12,2,17,31,152.22,3,3,8,14,66.67,3,2,19,24,14.29,7,4,9,20,28.57,14,3,22,300,9,1,23,33,2.67
2024,38,2024/6/5,3,2,Fukuoka,Japan,Slovenia,Türkiye,3,0,25,26,25,-,-,22,24,20,-,-,2,18,16,2,0,,36.76,16,6,14,36,348.74,2,1,7,10,14.29,0,5,21,26,-128.33,5,0,15,20,157.14,13,7,21,183.33,7,0,29,36,26.92
2024,38,2024/6/5,3,2,Fukuoka,Japan,Slovenia,Türkiye,3,0,25,26,25,-,-,22,24,20,-,-,3,19,14,2,3,,53.96,14,4,11,29,173.08,2,3,1,6,-50,3,3,18,24,-30.56,1,3,13,17,-25,10,2,16,230,6,0,23,29,27.27
2024,38,2024/6/5,3,2,Fukuoka,Japan,Türkiye,Slovenia,0,3,22,24,20,-,-,25,26,25,-,-,0,50,36,7,7,,30.2,36,15,42,93,137.66,7,13,19,39,-164.29,7,11,50,68,-30.23,11,6,47,64,-64.92,31,13,51,252.87,24,1,63,88,79.58
2024,38,2024/6/5,3,2,Fukuoka,Japan,Türkiye,Slovenia,0,3,22,24,20,-,-,25,26,25,-,-,1,18,13,1,4,,82.37,13,7,18,38,143.18,1,3,7,11,-50,4,3,16,23,41.67,6,3,13,22,-33.34,15,3,23,440.01,11,0,26,37,81.03
2024,38,2024/6/5,3,2,Fukuoka,Japan,Türkiye,Slovenia,0,3,22,24,20,-,-,25,26,25,-,-,2,17,13,4,0,,18.41,13,5,16,34,64.68,4,5,8,17,-25,0,4,20,24,-111.66,2,0,19,21,35,8,4,14,233.34,8,0,24,32,28.57
2024,38,2024/6/5,3,2,Fukuoka,Japan,Türkiye,Slovenia,0,3,22,24,20,-,-,25,26,25,-,-,3,15,10,2,3,,24.62,10,3,8,21,209.53,2,5,4,11,-150,3,4,14,21,-50,3,3,15,21,4.16,8,6,14,-66.67,5,1,13,19,28.57
2024,39,2024/6/5,3,2,Fukuoka,Japan,Germany,Japan,2,3,22,25,27,23,8,25,22,25,25,15,0,80,65,5,10,,0.38,65,15,45,125,287.04,5,31,23,59,-240.95,10,20,75,105,-86.76,25,3,66,94,251.33,35,23,68,236.85,32,3,94,129,8.3
2024,39,2024/6/5,3,2,Fukuoka,Japan,Germany,Japan,2,3,22,25,27,23,8,25,22,25,25,15,1,15,12,3,0,,2.01,12,5,15,32,119.09,3,5,8,16,-16.67,0,3,19,22,-97.62,7,1,12,20,162.5,13,6,24,183.33,11,1,22,34,40
2024,39,2024/6/5,3,2,Fukuoka,Japan,Germany,Japan,2,3,22,25,27,23,8,25,22,25,25,15,2,19,16,0,3,,55.16,16,3,9,28,291.31,0,4,7,11,-140,3,4,18,25,-30,6,0,14,20,70,8,3,15,319.05,8,1,19,28,-16.67
2024,39,2024/6/5,3,2,Fukuoka,Japan,Germany,Japan,2,3,22,25,27,23,8,25,22,25,25,15,3,22,18,1,3,,31.94,18,3,6,27,248.93,1,10,2,13,-350,3,5,18,26,-50,4,0,17,21,55.38,6,4,10,133.33,7,0,17,24,33.33
2024,39,2024/6/5,3,2,Fukuoka,Japan,Germany,Japan,2,3,22,25,27,23,8,25,22,25,25,15,4,17,12,1,4,,-115.2,12,3,11,26,101.22,1,9,4,14,-333.33,4,5,15,24,-158.33,7,0,12,19,233.33,6,6,12,80,3,1,24,28,8.33
2024,39,2024/6/5,3,2,Fukuoka,Japan,Germany,Japan,2,3,22,25,27,23,8,25,22,25,25,15,5,7,7,0,0,,-24.99,7,1,4,12,240,0,3,2,5,-300,0,3,5,8,-233.33,1,2,11,14,55,2,4,7,-125,3,0,12,15,25
2024,39,2024/6/5,3,2,Fukuoka,Japan,Japan,Germany,3,2,25,22,25,25,15,22,25,27,23,8,0,84,71,10,3,,0.99,71,9,48,128,320.64,10,28,25,63,-320.52,3,17,91,111,-77.02,15,10,60,85,-75.96,46,23,74,139.69,35,2,91,128,36.85
2024,39,2024/6/5,3,2,Fukuoka,Japan,Japan,Germany,3,2,25,22,25,25,15,22,25,27,23,8,1,18,15,2,1,,-11.04,15,4,19,38,235.62,2,7,6,15,-166.67,1,5,19,25,-110,4,0,15,19,65,17,4,22,516.66,10,1,28,39,3.71
2024,39,2024/6/5,3,2,Fukuoka,Japan,Japan,Germany,3,2,25,22,25,25,15,22,25,27,23,8,2,17,14,3,0,,-17.01,14,3,11,28,272.86,3,9,3,15,-430,0,2,20,22,-66.66,1,3,17,21,-18.18,9,5,15,183.33,5,0,23,28,22.73
2024,39,2024/6/5,3,2,Fukuoka,Japan,Japan,Germany,3,2,25,22,25,25,15,22,25,27,23,8,3,19,17,2,0,,71.01,17,1,5,23,385,2,4,3,9,-66.66,0,5,21,26,-110,5,3,13,21,20,7,7,15,-53.33,10,0,14,24,97.37
2024,39,2024/6/5,3,2,Fukuoka,Japan,Japan,Germany,3,2,25,22,25,25,15,22,25,27,23,8,4,19,16,3,0,,72.76,16,1,8,25,307.5,3,5,10,18,-91.67,0,4,19,23,-125,4,4,11,19,-87.5,7,5,13,183.34,9,1,13,23,40
2024,39,2024/6/5,3,2,Fukuoka,Japan,Japan,Germany,3,2,25,22,25,25,15,22,25,27,23,8,5,11,9,0,2,,68.94,9,0,5,14,307.14,0,3,3,6,-233.33,2,1,12,15,-33.33,1,0,4,5,33.33,6,2,9,200,1,0,13,14,10
2024,40,2024/6/5,4,2,Ottawa,Canada,Serbia,Netherlands,3,0,25,25,26,-,-,17,20,24,-,-,0,49,35,6,8,,16.17,35,9,14,58,458.43,6,17,9,32,-265,8,11,56,75,-92.65,4,4,37,45,-4.44,16,11,32,143.8,10,1,47,58,28.89
2024,40,2024/6/5,4,2,Ottawa,Canada,Serbia,Netherlands,3,0,25,25,26,-,-,17,20,24,-,-,1,17,12,4,1,,-18.92,12,3,3,18,236.67,4,4,2,10,108.33,1,4,20,25,-165,3,1,9,13,28.57,5,1,6,250,7,1,11,19,16.67
2024,40,2024/6/5,4,2,Ottawa,Canada,Serbia,Netherlands,3,0,25,25,26,-,-,17,20,24,-,-,2,16,11,2,3,,-91.26,11,6,5,22,123.33,2,4,5,11,-75,3,4,17,24,-104.76,0,1,14,15,-14.29,7,4,14,50,1,0,20,21,9.09
2024,40,2024/6/5,4,2,Ottawa,Canada,Serbia,Netherlands,3,0,25,25,26,-,-,17,20,24,-,-,3,16,12,0,4,,74.77,12,0,6,18,498.81,0,9,2,11,-460,4,3,19,26,-25,1,2,14,17,-27.38,4,6,12,-116.66,2,0,16,18,13.33
2024,40,2024/6/5,4,2,Ottawa,Canada,Netherlands,Serbia,0,3,17,20,24,-,-,25,25,26,-,-,0,46,35,7,4,,-53.64,35,14,22,71,310.23,7,15,8,30,-203.57,4,16,42,62,-134.29,4,8,51,63,-21.79,15,14,29,-258.34,19,2,54,75,43.65
2024,40,2024/6/5,4,2,Ottawa,Canada,Netherlands,Serbia,0,3,17,20,24,-,-,25,25,26,-,-,1,10,8,1,1,,-80.31,8,7,7,22,16.07,1,5,1,7,-300,1,3,13,17,-91.67,0,1,19,20,-14.29,2,8,10,-400,7,1,16,24,76.32
2024,40,2024/6/5,4,2,Ottawa,Canada,Netherlands,Serbia,0,3,17,20,24,-,-,25,25,26,-,-,2,15,8,6,1,,-1.15,8,5,10,23,50,6,3,4,13,213.33,1,6,14,21,-178.33,2,3,15,20,25,5,4,9,0,6,0,18,24,31.58
2024,40,2024/6/5,4,2,Ottawa,Canada,Netherlands,Serbia,0,3,17,20,24,-,-,25,25,26,-,-,3,21,19,0,2,,-67.07,19,2,5,26,446.43,0,7,3,10,-366.67,2,7,15,24,-209.53,2,4,17,23,-57.69,8,2,10,300,6,1,20,27,-76
2024,41,2024/6/6,4,2,Ottawa,Canada,France,Italy,3,2,25,18,25,19,15,23,25,23,25,10,0,70,54,11,5,,26.33,54,18,49,121,215.07,11,19,15,45,-109.4,5,19,77,101,-125.35,22,2,62,86,170.23,32,20,60,104.92,26,2,97,125,47.63
2024,41,2024/6/6,4,2,Ottawa,Canada,France,Italy,3,2,25,18,25,19,15,23,25,23,25,10,1,17,15,0,2,,-32.94,15,3,7,25,155.9,0,6,1,7,-400,2,5,17,24,-155,3,0,15,18,38.89,6,3,12,125,4,0,22,26,22.22
2024,41,2024/6/6,4,2,Ottawa,Canada,France,Italy,3,2,25,18,25,19,15,23,25,23,25,10,2,13,10,3,0,,62.22,10,4,8,22,183.34,3,2,4,9,183.33,0,4,15,19,-200,2,0,18,20,24.29,1,6,9,-400,4,2,18,24,15.38
2024,41,2024/6/6,4,2,Ottawa,Canada,France,Italy,3,2,25,18,25,19,15,23,25,23,25,10,3,19,15,2,2,,29.02,15,5,15,35,187.5,2,3,4,9,-50,2,5,17,24,-125,5,1,14,20,138.57,15,4,19,471.43,6,0,30,36,20
2024,41,2024/6/6,4,2,Ottawa,Canada,France,Italy,3,2,25,18,25,19,15,23,25,23,25,10,4,9,7,2,0,,-8.98,7,6,7,20,127.78,2,6,4,12,-95,0,3,17,20,-116.66,10,0,8,18,166.67,3,6,11,-250,11,0,9,20,136.54
2024,41,2024/6/6,4,2,Ottawa,Canada,France,Italy,3,2,25,18,25,19,15,23,25,23,25,10,5,12,7,4,1,,95,7,0,12,19,241.67,4,2,2,8,250,1,2,11,14,-66.67,2,1,7,10,25,7,1,9,350,1,0,18,19,33.33
2024,41,2024/6/6,4,2,Ottawa,Canada,Italy,France,2,3,23,25,23,25,10,25,18,25,19,15,0,77,63,12,2,,-75.03,63,20,40,123,236.87,12,22,25,59,-125.58,2,20,85,107,-231.3,16,5,61,82,138.31,44,9,57,665.72,35,2,84,121,89.02
2024,41,2024/6/6,4,2,Ottawa,Canada,Italy,France,2,3,23,25,23,25,10,25,18,25,19,15,1,14,13,1,0,,0,13,1,12,26,223.33,1,7,6,14,-200,0,6,18,24,-164.28,3,2,14,19,14.29,8,2,10,450,9,1,16,26,86.36
2024,41,2024/6/6,4,2,Ottawa,Canada,Italy,France,2,3,23,25,23,25,10,25,18,25,19,15,2,19,15,4,0,,85.99,15,5,5,25,251.19,4,3,5,12,-16.67,0,3,21,24,-54.29,5,0,10,15,100,7,2,10,233.33,5,0,19,24,25
2024,41,2024/6/6,4,2,Ottawa,Canada,Italy,France,2,3,23,25,23,25,10,25,18,25,19,15,3,16,12,3,1,,-3.47,12,3,11,26,191.66,3,7,7,17,-196.67,1,4,19,24,-78.33,2,2,15,19,0,10,1,14,516.67,10,0,15,25,45.45
2024,41,2024/6/6,4,2,Ottawa,Canada,Italy,France,2,3,23,25,23,25,10,25,18,25,19,15,4,20,16,4,0,,-88.05,16,5,5,26,203.85,4,1,1,6,75,0,6,18,24,-210,4,0,13,17,164.29,9,2,11,433.33,6,1,19,26,26.32
2024,41,2024/6/6,4,2,Ottawa,Canada,Italy,France,2,3,23,25,23,25,10,25,18,25,19,15,5,8,7,0,1,,-122.73,7,6,7,20,-26.43,0,4,6,10,-200,1,1,9,11,-8.33,2,1,9,12,46.66,10,2,12,600,5,0,15,20,95.83
2024,42,2024/6/6,3,2,Fukuoka,Japan,Iran,Brazil,1,3,19,25,16,23,-,25,22,25,25,-,0,59,48,8,3,,79.98,48,15,37,100,138.87,8,20,15,43,-77.63,3,18,63,84,-113.56,8,7,64,79,4.55,27,19,48,-48.33,9,1,91,101,-0.45
2024,42,2024/6/6,3,2,Fukuoka,Japan,Iran,Brazil,1,3,19,25,16,23,-,25,22,25,25,-,1,17,14,3,0,,31.76,14,2,12,28,158.33,3,4,4,11,-100,0,6,13,19,-200,2,2,18,22,19.04,6,6,13,0,1,1,24,26,-95.45
2024,42,2024/6/6,3,2,Fukuoka,Japan,Iran,Brazil,1,3,19,25,16,23,-,25,22,25,25,-,2,13,11,1,1,,-45.51,11,3,8,22,114.28,1,7,3,11,-300,1,4,20,25,-89.29,1,0,15,16,16.67,5,4,10,-50,3,0,19,22,16.67
2024,42,2024/6/6,3,2,Fukuoka,Japan,Iran,Brazil,1,3,19,25,16,23,-,25,22,25,25,-,3,12,8,3,1,,33.57,8,5,10,23,-54.29,3,3,3,9,50,1,2,13,16,-50,2,5,15,22,-61.11,7,6,13,153.34,1,0,23,24,6.25
2024,42,2024/6/6,3,2,Fukuoka,Japan,Iran,Brazil,1,3,19,25,16,23,-,25,22,25,25,-,4,17,15,1,1,,-14.66,15,5,7,27,289.29,1,6,5,12,-300,1,6,17,24,-170,3,0,16,19,50,9,3,12,220,4,0,25,29,63.64
2024,42,2024/6/6,3,2,Fukuoka,Japan,Brazil,Iran,3,1,25,22,25,25,-,19,25,16,23,-,0,69,56,6,7,,33.13,56,13,32,101,270.92,6,25,14,45,-320.47,7,16,73,96,-155.24,7,3,55,65,63.59,34,16,54,273.33,31,1,70,102,55.72
2024,42,2024/6/6,3,2,Fukuoka,Japan,Brazil,Iran,3,1,25,22,25,25,-,19,25,16,23,-,1,16,14,0,2,,19.93,14,3,9,26,230.36,0,7,6,13,-290,2,2,21,25,-35,1,0,12,13,50,12,5,19,308.33,8,0,18,26,44.44
2024,42,2024/6/6,3,2,Fukuoka,Japan,Brazil,Iran,3,1,25,22,25,25,-,19,25,16,23,-,2,17,15,2,0,,-25.51,15,5,6,26,273.82,2,6,3,11,-316.67,0,6,16,22,-236.66,1,1,18,20,3.33,6,4,10,50,7,1,19,27,37.5
2024,42,2024/6/6,3,2,Fukuoka,Japan,Brazil,Iran,3,1,25,22,25,25,-,19,25,16,23,-,3,20,13,2,5,,38.46,13,4,7,24,230.79,2,5,4,11,-183.34,5,3,17,25,53.33,3,1,10,14,120,11,1,12,300,8,0,16,24,40
2024,42,2024/6/6,3,2,Fukuoka,Japan,Brazil,Iran,3,1,25,22,25,25,-,19,25,16,23,-,4,16,14,2,0,,11.23,14,1,10,25,335.71,2,7,1,10,-216.67,0,5,19,24,-223.33,2,1,15,18,9.09,5,6,13,-70,8,0,17,25,77.08
2024,43,2024/6/6,3,2,Fukuoka,Japan,Bulgaria,Germany,1,3,24,25,16,16,-,26,22,25,25,-,0,56,40,10,6,,-108.13,40,19,46,105,111.56,10,25,25,60,-285.24,6,16,60,82,-131.93,20,5,55,80,90.91,32,22,58,238.47,34,1,71,106,72.29
2024,43,2024/6/6,3,2,Fukuoka,Japan,Bulgaria,Germany,1,3,24,25,16,16,-,26,22,25,25,-,1,15,12,3,0,,-96.42,12,3,15,30,94.64,3,9,12,24,-264.29,0,5,20,25,-233.33,7,0,11,18,81.94,12,6,20,250,7,0,24,31,31.82
2024,43,2024/6/6,3,2,Fukuoka,Japan,Bulgaria,Germany,1,3,24,25,16,16,-,26,22,25,25,-,2,18,11,4,3,,10.71,11,4,14,29,4.55,4,6,4,14,-150,3,3,18,24,5,6,1,13,20,35.71,10,4,15,161.9,10,0,18,28,41.67
2024,43,2024/6/6,3,2,Fukuoka,Japan,Bulgaria,Germany,1,3,24,25,16,16,-,26,22,25,25,-,3,14,9,3,2,,-144.16,9,8,9,26,15,3,4,5,12,-16.67,2,5,10,17,-150,4,2,16,22,100,7,5,13,283.34,10,0,16,26,83.33
2024,43,2024/6/6,3,2,Fukuoka,Japan,Bulgaria,Germany,1,3,24,25,16,16,-,26,22,25,25,-,4,9,8,0,1,,-53.33,8,4,8,20,133.33,0,6,4,10,-310,1,3,12,16,-175,3,2,15,20,63.89,3,7,10,-366.67,7,1,13,21,35.29
