Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET,VS_SET,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Receiver points won,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2024,23,2024/5/18,1,1,Antalya,Türkiye,Italy,Türkiye,3,1,25,25,25,25,-,27,21,21,19,-,1,12/26 (46%),13/26 (50%),18,15,1,2,-,15,9,18,42,1,5,9,15,2,4,20,26,7,1,16,24,11,3,15,3,0,36,39
2024,23,2024/5/18,1,1,Antalya,Türkiye,Italy,Türkiye,3,1,25,25,25,25,-,27,21,21,19,-,2,8/24 (33%),17/22 (77%),20,13,3,4,-,13,2,16,31,3,8,5,16,4,3,17,24,5,0,13,18,7,4,14,3,1,25,29
2024,23,2024/5/18,1,1,Antalya,Türkiye,Italy,Türkiye,3,1,25,25,25,25,-,27,21,21,19,-,3,10/25 (40%),15/21 (71%),18,13,2,3,-,13,7,13,33,2,4,2,8,3,2,20,25,2,0,14,16,11,3,15,0,0,29,29
2024,23,2024/5/18,1,1,Antalya,Türkiye,Italy,Türkiye,3,1,25,25,25,25,-,27,21,21,19,-,4,10/24 (42%),15/20 (75%),20,16,3,1,-,16,4,11,31,3,4,6,13,1,2,21,24,6,1,10,17,11,5,16,2,0,25,27
2024,23,2024/5/18,1,1,Antalya,Türkiye,Türkiye,Italy,1,3,27,21,21,19,-,25,25,25,25,-,ALL,29/89 (33%),59/99 (60%),67,52,13,2,-,52,16,44,112,13,22,31,66,2,14,73,89,20,10,58,88,40,9,54,10,2,100,112
2024,23,2024/5/18,1,1,Antalya,Türkiye,Türkiye,Italy,1,3,27,21,21,19,-,25,25,25,25,-,1,13/26 (50%),14/26 (54%),19,13,5,1,-,13,6,13,32,5,8,10,23,1,2,23,26,5,2,15,22,10,3,16,4,0,27,31
2024,23,2024/5/18,1,1,Antalya,Türkiye,Türkiye,Italy,1,3,27,21,21,19,-,25,25,25,25,-,2,5/22 (23%),16/24 (67%),17,15,2,0,-,15,4,9,28,2,4,10,16,0,4,18,22,6,4,11,21,12,2,15,3,0,24,27
2024,23,2024/5/18,1,1,Antalya,Türkiye,Türkiye,Italy,1,3,27,21,21,19,-,25,25,25,25,-,3,6/21 (29%),15/25 (60%),14,12,2,0,-,12,3,12,27,2,4,6,12,0,5,16,21,7,3,13,23,9,4,14,1,0,26,27
2024,23,2024/5/18,1,1,Antalya,Türkiye,Türkiye,Italy,1,3,27,21,21,19,-,25,25,25,25,-,4,5/20 (25%),14/24 (58%),17,12,4,1,-,12,3,10,25,4,6,5,15,1,3,16,20,2,1,19,22,9,0,9,2,2,23,27
2024,24,2024/5/18,2,1,Rio de Janeiro,Brazil,Serbia,China,1,3,25,15,18,18,-,21,25,25,25,-,ALL,22/77 (29%),54/95 (57%),65,50,12,3,-,50,21,60,131,12,15,16,43,3,8,66,77,16,7,70,93,47,11,64,27,2,104,133
2024,24,2024/5/18,2,1,Rio de Janeiro,Brazil,Serbia,China,1,3,25,15,18,18,-,21,25,25,25,-,1,9/25 (36%),16/21 (76%),24,19,5,0,-,19,4,22,45,5,1,7,13,0,2,23,25,4,1,16,21,23,3,28,8,1,36,45
2024,24,2024/5/18,2,1,Rio de Janeiro,Brazil,Serbia,China,1,3,25,15,18,18,-,21,25,25,25,-,2,3/15 (20%),12/25 (48%),11,10,1,0,-,10,3,19,32,1,4,4,9,0,1,14,15,4,4,15,23,12,2,15,7,1,25,33
2024,24,2024/5/18,2,1,Rio de Janeiro,Brazil,Serbia,China,1,3,25,15,18,18,-,21,25,25,25,-,3,5/19 (26%),13/24 (54%),15,10,4,1,-,10,7,8,25,4,5,4,13,1,4,14,19,2,1,20,23,6,3,10,6,0,20,26
2024,24,2024/5/18,2,1,Rio de Janeiro,Brazil,Serbia,China,1,3,25,15,18,18,-,21,25,25,25,-,4,5/18 (28%),13/25 (52%),15,11,2,2,-,11,7,11,29,2,5,1,8,2,1,15,18,6,1,19,26,6,3,11,6,0,23,29
2024,24,2024/5/18,2,1,Rio de Janeiro,Brazil,China,Serbia,3,1,21,25,25,25,-,25,15,18,18,-,ALL,41/95 (43%),55/77 (71%),78,59,12,7,-,59,20,46,125,12,16,18,46,7,3,86,96,16,3,50,69,54,15,78,31,0,89,120
2024,24,2024/5/18,2,1,Rio de Janeiro,Brazil,China,Serbia,3,1,21,25,25,25,-,25,15,18,18,-,1,5/21 (24%),16/25 (64%),16,13,2,1,-,13,6,21,40,2,8,6,16,1,0,20,21,6,0,17,23,19,4,27,9,0,31,40
2024,24,2024/5/18,2,1,Rio de Janeiro,Brazil,China,Serbia,3,1,21,25,25,25,-,25,15,18,18,-,2,13/25 (52%),12/15 (80%),21,16,1,4,-,16,3,11,30,1,0,7,8,4,2,19,25,2,0,12,14,15,4,20,6,0,23,29
2024,24,2024/5/18,2,1,Rio de Janeiro,Brazil,China,Serbia,3,1,21,25,25,25,-,25,15,18,18,-,3,11/24 (46%),14/19 (74%),17,13,3,1,-,13,6,8,27,3,4,3,10,1,1,22,24,3,1,11,15,8,3,13,7,0,18,25
2024,24,2024/5/18,2,1,Rio de Janeiro,Brazil,China,Serbia,3,1,21,25,25,25,-,25,15,18,18,-,4,12/25 (48%),13/18 (72%),24,17,6,1,-,17,5,6,28,6,4,2,12,1,0,25,26,5,2,10,17,12,4,18,9,0,17,26
2024,25,2024/5/18,2,1,Rio de Janeiro,Brazil,Korea,Dominican Republic,0,3,13,19,20,-,-,25,25,25,-,-,ALL,12/54 (22%),40/73 (55%),39,32,4,3,-,32,13,54,99,4,14,15,33,3,8,43,54,9,8,48,65,34,15,57,22,2,73,97
2024,25,2024/5/18,2,1,Rio de Janeiro,Brazil,Korea,Dominican Republic,0,3,13,19,20,-,-,25,25,25,-,-,1,2/14 (14%),11/24 (46%),10,8,1,1,-,8,4,11,23,1,3,3,7,1,5,8,14,3,3,14,20,7,5,15,9,2,14,25
2024,25,2024/5/18,2,1,Rio de Janeiro,Brazil,Korea,Dominican Republic,0,3,13,19,20,-,-,25,25,25,-,-,2,6/19 (32%),13/25 (52%),11,8,1,2,-,8,4,24,36,1,5,5,11,2,1,16,19,1,3,18,22,14,5,20,5,0,29,34
2024,25,2024/5/18,2,1,Rio de Janeiro,Brazil,Korea,Dominican Republic,0,3,13,19,20,-,-,25,25,25,-,-,3,4/21 (19%),16/24 (67%),18,16,2,0,-,16,5,19,40,2,6,7,15,0,2,19,21,5,2,16,23,13,5,22,8,0,30,38
2024,25,2024/5/18,2,1,Rio de Janeiro,Brazil,Dominican Republic,Korea,3,0,25,25,25,-,-,13,19,20,-,-,ALL,33/73 (45%),42/54 (78%),57,44,5,8,-,44,8,36,88,5,12,18,35,8,7,58,73,8,3,35,46,49,8,64,14,1,78,93
2024,25,2024/5/18,2,1,Rio de Janeiro,Brazil,Dominican Republic,Korea,3,0,25,25,25,-,-,13,19,20,-,-,1,13/24 (54%),12/14 (86%),15,11,1,3,-,11,1,8,20,1,3,3,7,3,3,18,24,2,1,6,9,11,3,15,4,0,15,19
2024,25,2024/5/18,2,1,Rio de Janeiro,Brazil,Dominican Republic,Korea,3,0,25,25,25,-,-,13,19,20,-,-,2,12/25 (48%),13/19 (68%),22,17,2,3,-,17,4,13,34,2,2,10,14,3,3,19,25,3,2,13,18,22,3,27,5,1,32,38
2024,25,2024/5/18,2,1,Rio de Janeiro,Brazil,Dominican Republic,Korea,3,0,25,25,25,-,-,13,19,20,-,-,3,8/24 (33%),17/21 (81%),20,16,2,2,-,16,3,15,34,2,7,5,14,2,1,21,24,3,0,16,19,16,2,22,5,0,31,36
2024,26,2024/5/19,2,1,Rio de Janeiro,Brazil,Thailand,Canada,1,3,21,13,25,17,-,25,25,20,25,-,ALL,27/77 (35%),49/94 (52%),56,52,1,3,-,52,24,69,145,1,12,25,38,3,12,62,77,14,5,65,84,59,19,85,15,1,130,146
2024,26,2024/5/19,2,1,Rio de Janeiro,Brazil,Thailand,Canada,1,3,21,13,25,17,-,25,25,20,25,-,1,8/22 (36%),13/24 (54%),17,17,0,0,-,17,5,17,39,0,2,4,6,0,4,18,22,5,1,18,24,13,6,19,6,1,33,40
2024,26,2024/5/19,2,1,Rio de Janeiro,Brazil,Thailand,Canada,1,3,21,13,25,17,-,25,25,20,25,-,2,3/13 (23%),10/25 (40%),9,8,0,1,-,8,9,12,29,0,3,5,8,1,4,8,13,5,3,14,22,10,3,15,3,0,26,29
2024,26,2024/5/19,2,1,Rio de Janeiro,Brazil,Thailand,Canada,1,3,21,13,25,17,-,25,25,20,25,-,3,12/25 (48%),13/20 (65%),18,15,1,2,-,15,6,23,44,1,2,9,12,2,2,21,25,1,0,14,15,25,5,32,3,0,41,44
2024,26,2024/5/19,2,1,Rio de Janeiro,Brazil,Thailand,Canada,1,3,21,13,25,17,-,25,25,20,25,-,4,4/17 (24%),13/25 (52%),12,12,0,0,-,12,4,17,33,0,5,7,12,0,2,15,17,3,1,19,23,11,5,19,3,0,30,33
2024,26,2024/5/19,2,1,Rio de Janeiro,Brazil,Canada,Thailand,3,1,25,25,20,25,-,21,13,25,17,-,ALL,45/94 (48%),50/77 (65%),71,53,13,5,-,53,8,64,125,13,21,34,68,5,10,79,94,12,3,50,65,58,17,80,29,2,90,121
2024,26,2024/5/19,2,1,Rio de Janeiro,Brazil,Canada,Thailand,3,1,25,25,20,25,-,21,13,25,17,-,1,11/24 (46%),14/22 (64%),16,14,1,1,-,14,2,14,30,1,7,10,18,1,0,23,24,2,0,16,18,10,5,16,9,1,20,30
2024,26,2024/5/19,2,1,Rio de Janeiro,Brazil,Canada,Thailand,3,1,25,25,20,25,-,21,13,25,17,-,2,15/25 (60%),10/13 (77%),18,9,6,3,-,9,0,12,21,6,4,4,14,3,3,19,25,0,1,8,9,12,2,15,4,1,17,22
2024,26,2024/5/19,2,1,Rio de Janeiro,Brazil,Canada,Thailand,3,1,25,25,20,25,-,21,13,25,17,-,3,7/20 (35%),13/25 (52%),17,12,5,0,-,12,3,25,40,5,7,14,26,0,5,15,20,7,2,14,23,18,5,25,8,0,30,38
2024,26,2024/5/19,2,1,Rio de Janeiro,Brazil,Canada,Thailand,3,1,25,25,20,25,-,21,13,25,17,-,4,12/25 (48%),13/17 (76%),20,18,1,1,-,18,3,13,34,1,3,6,10,1,2,22,25,3,0,12,15,18,5,24,8,0,23,31
2024,27,2024/5/19,1,1,Antalya,Türkiye,Germany,Netherlands,1,3,21,25,23,20,-,25,21,25,25,-,ALL,33/90 (37%),56/95 (59%),70,61,7,2,-,61,26,60,147,7,12,33,52,2,14,74,90,25,5,55,85,57,19,89,16,1,128,145
2024,27,2024/5/19,1,1,Antalya,Türkiye,Germany,Netherlands,1,3,21,25,23,20,-,25,21,25,25,-,1,8/22 (36%),13/24 (54%),19,19,0,0,-,19,7,16,42,0,4,8,12,0,2,20,22,6,1,16,23,17,5,27,5,1,36,42
2024,27,2024/5/19,1,1,Antalya,Türkiye,Germany,Netherlands,1,3,21,25,23,20,-,25,21,25,25,-,2,9/24 (38%),16/22 (73%),16,12,4,0,-,12,4,11,27,4,3,10,17,0,4,20,24,6,2,10,18,13,5,21,4,0,23,27
2024,27,2024/5/19,1,1,Antalya,Türkiye,Germany,Netherlands,1,3,21,25,23,20,-,25,21,25,25,-,3,8/24 (33%),15/24 (63%),20,18,0,2,-,18,3,15,36,0,3,5,8,2,5,17,24,1,1,20,22,11,7,19,1,0,34,35
2024,27,2024/5/19,1,1,Antalya,Türkiye,Germany,Netherlands,1,3,21,25,23,20,-,25,21,25,25,-,4,8/20 (40%),12/25 (48%),15,12,3,0,-,12,12,18,42,3,2,10,15,0,3,17,20,12,1,9,22,16,2,22,6,0,35,41
2024,27,2024/5/19,1,1,Antalya,Türkiye,Netherlands,Germany,3,1,25,21,25,25,-,21,25,23,20,-,ALL,39/95 (41%),57/90 (63%),69,50,14,5,-,50,15,70,135,14,19,27,60,5,10,80,95,22,2,52,76,44,18,77,20,1,111,132
2024,27,2024/5/19,1,1,Antalya,Türkiye,Netherlands,Germany,3,1,25,21,25,25,-,21,25,23,20,-,1,11/24 (46%),14/22 (64%),20,14,5,1,-,14,1,21,36,5,5,6,16,1,1,22,24,8,0,12,20,14,9,26,7,0,30,37
2024,27,2024/5/19,1,1,Antalya,Türkiye,Netherlands,Germany,3,1,25,21,25,25,-,21,25,23,20,-,2,6/22 (27%),15/24 (63%),14,11,1,2,-,11,8,18,37,1,3,5,9,2,4,16,22,8,0,12,20,8,3,16,6,1,28,35
2024,27,2024/5/19,1,1,Antalya,Türkiye,Netherlands,Germany,3,1,25,21,25,25,-,21,25,23,20,-,3,9/24 (38%),16/24 (67%),20,16,3,1,-,16,1,11,28,3,7,8,18,1,2,21,24,3,2,14,19,10,3,16,3,0,26,29
2024,27,2024/5/19,1,1,Antalya,Türkiye,Netherlands,Germany,3,1,25,21,25,25,-,21,25,23,20,-,4,13/25 (52%),12/20 (60%),15,9,5,1,-,9,5,20,34,5,4,8,17,1,3,21,25,3,0,14,17,12,3,19,4,0,27,31
2024,28,2024/5/19,2,1,Rio de Janeiro,Brazil,Brazil,Serbia,3,0,25,25,25,-,-,15,19,19,-,-,ALL,35/73 (48%),40/55 (73%),58,46,8,4,-,46,9,43,98,8,10,15,33,4,7,62,73,10,4,33,47,51,9,65,10,1,88,99
2024,28,2024/5/19,2,1,Rio de Janeiro,Brazil,Brazil,Serbia,3,0,25,25,25,-,-,15,19,19,-,-,1,13/24 (54%),12/16 (75%),21,14,5,2,-,14,2,13,29,5,3,7,15,2,3,19,24,1,0,12,13,14,2,17,3,1,26,30
2024,28,2024/5/19,2,1,Rio de Janeiro,Brazil,Brazil,Serbia,3,0,25,25,25,-,-,15,19,19,-,-,2,11/25 (44%),14/19 (74%),18,17,0,1,-,17,1,18,36,0,4,6,10,1,2,22,25,4,3,9,16,18,2,23,2,0,32,34
2024,28,2024/5/19,2,1,Rio de Janeiro,Brazil,Brazil,Serbia,3,0,25,25,25,-,-,15,19,19,-,-,3,11/24 (46%),14/20 (70%),19,15,3,1,-,15,6,12,33,3,3,2,8,1,2,21,24,5,1,12,18,19,5,25,5,0,30,35
2024,28,2024/5/19,2,1,Rio de Janeiro,Brazil,Serbia,Brazil,0,3,15,19,19,-,-,25,25,25,-,-,ALL,15/55 (27%),38/73 (52%),41,32,5,4,-,32,15,50,97,5,20,17,42,4,8,43,55,9,4,53,66,37,16,59,13,2,87,102
2024,28,2024/5/19,2,1,Rio de Janeiro,Brazil,Serbia,Brazil,0,3,15,19,19,-,-,25,25,25,-,-,1,4/16 (25%),11/24 (46%),11,9,2,0,-,9,6,11,26,2,7,5,14,0,3,13,16,2,2,17,21,8,4,15,6,0,21,27
2024,28,2024/5/19,2,1,Rio de Janeiro,Brazil,Serbia,Brazil,0,3,15,19,19,-,-,25,25,25,-,-,2,5/19 (26%),14/25 (56%),16,13,0,3,-,13,3,21,37,0,7,7,14,3,3,13,19,5,1,17,23,13,6,22,4,1,32,37
2024,28,2024/5/19,2,1,Rio de Janeiro,Brazil,Serbia,Brazil,0,3,15,19,19,-,-,25,25,25,-,-,3,6/20 (30%),13/24 (54%),14,10,3,1,-,10,6,18,34,3,6,5,14,1,2,17,20,2,1,19,22,16,6,22,3,1,34,38
2024,29,2024/5/19,1,1,Antalya,Türkiye,Poland,Japan,3,0,26,25,25,-,-,24,20,23,-,-,ALL,26/74 (35%),50/69 (72%),61,48,12,1,-,48,8,49,105,12,15,26,53,1,10,63,74,20,3,38,61,43,8,61,21,0,81,102
2024,29,2024/5/19,1,1,Antalya,Türkiye,Poland,Japan,3,0,26,25,25,-,-,24,20,23,-,-,1,10/25 (40%),16/25 (64%),19,13,6,0,-,13,4,18,35,6,2,11,19,0,5,20,25,5,2,13,20,16,3,21,7,0,26,33
2024,29,2024/5/19,1,1,Antalya,Türkiye,Poland,Japan,3,0,26,25,25,-,-,24,20,23,-,-,2,9/25 (36%),16/20 (80%),23,19,3,1,-,19,2,13,34,3,6,6,15,1,3,21,25,6,0,13,19,13,2,18,6,0,28,34
2024,29,2024/5/19,1,1,Antalya,Türkiye,Poland,Japan,3,0,26,25,25,-,-,24,20,23,-,-,3,7/24 (29%),18/24 (75%),19,16,3,0,-,16,2,18,36,3,7,9,19,0,2,22,24,9,1,12,22,14,3,22,8,0,27,35
2024,29,2024/5/19,1,1,Antalya,Türkiye,Japan,Poland,0,3,24,20,23,-,-,26,25,25,-,-,ALL,19/69 (28%),48/74 (65%),51,44,4,3,-,44,18,60,122,4,10,18,32,3,8,58,69,21,1,42,64,44,14,67,14,0,102,116
2024,29,2024/5/19,1,1,Antalya,Türkiye,Japan,Poland,0,3,24,20,23,-,-,26,25,25,-,-,1,9/25 (36%),15/25 (60%),16,12,2,2,-,12,8,23,43,2,2,7,11,2,5,18,25,7,0,13,20,18,3,24,3,0,38,41
2024,29,2024/5/19,1,1,Antalya,Türkiye,Japan,Poland,0,3,24,20,23,-,-,26,25,25,-,-,2,4/20 (20%),16/25 (64%),17,15,2,0,-,15,3,16,34,2,5,7,14,0,1,19,20,6,1,15,22,8,7,17,6,0,24,30
2024,29,2024/5/19,1,1,Antalya,Türkiye,Japan,Poland,0,3,24,20,23,-,-,26,25,25,-,-,3,6/24 (25%),17/24 (71%),18,17,0,1,-,17,7,21,45,0,3,4,7,1,2,21,24,8,0,14,22,18,4,26,5,0,40,45
2024,30,2024/5/19,1,1,Antalya,Türkiye,France,Türkiye,0,3,19,16,19,-,-,25,25,25,-,-,ALL,20/56 (36%),34/73 (47%),38,26,7,5,-,26,15,54,95,7,15,10,32,5,6,45,56,10,6,52,68,32,11,57,3,2,92,97
2024,30,2024/5/19,1,1,Antalya,Türkiye,France,Türkiye,0,3,19,16,19,-,-,25,25,25,-,-,1,6/20 (30%),13/24 (54%),15,12,1,2,-,12,7,18,37,1,3,3,7,2,3,15,20,1,3,18,22,12,4,20,1,1,33,35
2024,30,2024/5/19,1,1,Antalya,Türkiye,France,Türkiye,0,3,19,16,19,-,-,25,25,25,-,-,2,6/16 (38%),10/25 (40%),12,10,2,0,-,10,5,17,32,2,8,5,15,0,2,14,16,5,2,18,25,11,2,18,2,1,32,35
2024,30,2024/5/19,1,1,Antalya,Türkiye,France,Türkiye,0,3,19,16,19,-,-,25,25,25,-,-,3,8/20 (40%),11/24 (46%),11,4,4,3,-,4,3,19,26,4,4,2,10,3,1,16,20,4,1,16,21,9,5,19,0,0,27,27
2024,30,2024/5/19,1,1,Antalya,Türkiye,Türkiye,France,3,0,25,25,25,-,-,19,16,19,-,-,ALL,39/73 (53%),36/56 (64%),58,44,8,6,-,44,16,38,98,8,6,21,35,6,4,63,73,18,5,27,50,41,11,67,24,1,58,83
2024,30,2024/5/19,1,1,Antalya,Türkiye,Türkiye,France,3,0,25,25,25,-,-,19,16,19,-,-,1,11/24 (46%),14/20 (70%),18,11,4,3,-,11,3,12,26,4,2,9,15,3,1,20,24,3,2,12,17,10,7,21,8,0,14,22
2024,30,2024/5/19,1,1,Antalya,Türkiye,Türkiye,France,3,0,25,25,25,-,-,19,16,19,-,-,2,15/25 (60%),10/16 (63%),18,13,3,2,-,13,6,16,35,3,3,7,13,2,0,23,25,7,0,7,14,18,1,22,10,0,22,32
2024,30,2024/5/19,1,1,Antalya,Türkiye,Türkiye,France,3,0,25,25,25,-,-,19,16,19,-,-,3,13/24 (54%),12/20 (60%),22,20,1,1,-,20,7,10,37,1,1,5,7,1,3,20,24,8,3,8,19,13,3,24,6,1,22,29
2024,31,2024/5/19,2,1,Rio de Janeiro,Brazil,USA,Dominican Republic,3,0,25,25,25,-,-,23,20,18,-,-,ALL,30/73 (41%),45/63 (71%),61,51,6,4,-,51,19,50,120,6,13,30,49,4,6,63,73,22,1,32,55,59,9,75,31,0,87,118
2024,31,2024/5/19,2,1,Rio de Janeiro,Brazil,USA,Dominican Republic,3,0,25,25,25,-,-,23,20,18,-,-,1,8/24 (33%),17/24 (71%),19,19,0,0,-,19,6,19,44,0,6,14,20,0,3,21,24,12,0,9,21,21,2,27,14,0,29,43
2024,31,2024/5/19,2,1,Rio de Janeiro,Brazil,USA,Dominican Republic,3,0,25,25,25,-,-,23,20,18,-,-,2,9/25 (36%),16/20 (80%),21,17,2,2,-,17,7,10,34,2,3,11,16,2,2,21,25,5,0,12,17,17,3,22,7,0,26,33
2024,31,2024/5/19,2,1,Rio de Janeiro,Brazil,USA,Dominican Republic,3,0,25,25,25,-,-,23,20,18,-,-,3,13/24 (54%),12/19 (63%),21,15,4,2,-,15,6,21,42,4,4,5,13,2,1,21,24,5,1,11,17,21,4,26,10,0,32,42
2024,31,2024/5/19,2,1,Rio de Janeiro,Brazil,Dominican Republic,USA,0,3,23,20,18,-,-,25,25,25,-,-,ALL,18/63 (29%),43/73 (59%),47,35,11,1,-,35,11,57,103,11,18,20,49,1,8,54,63,13,4,50,67,41,19,69,12,1,92,105
2024,31,2024/5/19,2,1,Rio de Janeiro,Brazil,Dominican Republic,USA,0,3,23,20,18,-,-,25,25,25,-,-,1,7/24 (29%),16/24 (67%),18,14,4,0,-,14,3,23,40,4,6,7,17,0,3,21,24,5,0,16,21,17,8,28,6,0,32,38
2024,31,2024/5/19,2,1,Rio de Janeiro,Brazil,Dominican Republic,USA,0,3,23,20,18,-,-,25,25,25,-,-,2,4/20 (20%),16/25 (64%),13,11,2,0,-,11,3,20,34,2,6,3,11,0,3,17,20,7,2,14,23,11,6,18,4,0,30,34
2024,31,2024/5/19,2,1,Rio de Janeiro,Brazil,Dominican Republic,USA,0,3,23,20,18,-,-,25,25,25,-,-,3,7/19 (37%),11/24 (46%),16,10,5,1,-,10,5,14,29,5,6,10,21,1,2,16,19,1,2,20,23,13,5,23,2,1,30,33
2024,32,2024/5/19,2,1,Rio de Janeiro,Brazil,Thailand,Korea,1,3,19,25,16,18,-,25,23,25,25,-,ALL,24/79 (30%),54/97 (56%),65,55,8,2,-,55,26,92,173,8,30,49,87,2,7,70,79,27,2,61,90,89,19,117,33,3,147,183
2024,32,2024/5/19,2,1,Rio de Janeiro,Brazil,Thailand,Korea,1,3,19,25,16,18,-,25,23,25,25,-,1,3/20 (15%),16/24 (67%),16,15,0,1,-,15,5,22,42,0,12,8,20,1,2,17,20,8,0,13,21,22,2,25,8,1,38,47
2024,32,2024/5/19,2,1,Rio de Janeiro,Brazil,Thailand,Korea,1,3,19,25,16,18,-,25,23,25,25,-,2,10/24 (42%),15/24 (63%),19,15,4,0,-,15,8,25,48,4,6,18,28,0,2,22,24,4,0,17,21,30,4,38,8,1,41,50
2024,32,2024/5/19,2,1,Rio de Janeiro,Brazil,Thailand,Korea,1,3,19,25,16,18,-,25,23,25,25,-,3,6/17 (35%),10/24 (42%),13,12,1,0,-,12,9,24,45,1,5,13,19,0,0,17,17,8,1,15,24,22,5,30,6,0,41,47
2024,32,2024/5/19,2,1,Rio de Janeiro,Brazil,Thailand,Korea,1,3,19,25,16,18,-,25,23,25,25,-,4,5/18 (28%),13/25 (52%),17,13,3,1,-,13,4,21,38,3,7,10,20,1,3,14,18,7,1,16,24,15,8,24,11,1,27,39
2024,32,2024/5/19,2,1,Rio de Janeiro,Brazil,Korea,Thailand,3,1,25,23,25,25,-,19,25,16,18,-,ALL,43/97 (44%),55/79 (70%),73,59,12,2,-,59,14,103,176,12,25,41,78,2,6,89,97,12,2,58,72,91,16,115,55,0,118,173
2024,32,2024/5/19,2,1,Rio de Janeiro,Brazil,Korea,Thailand,3,1,25,23,25,25,-,19,25,16,18,-,1,8/24 (33%),17/20 (85%),20,17,3,0,-,17,0,24,41,3,7,11,21,0,3,21,24,2,1,15,18,20,5,26,14,0,26,40
2024,32,2024/5/19,2,1,Rio de Janeiro,Brazil,Korea,Thailand,3,1,25,23,25,25,-,19,25,16,18,-,2,9/24 (38%),14/24 (58%),16,11,5,0,-,11,6,38,55,5,8,7,20,0,3,21,24,6,0,16,22,25,5,33,19,0,34,53
2024,32,2024/5/19,2,1,Rio de Janeiro,Brazil,Korea,Thailand,3,1,25,23,25,25,-,19,25,16,18,-,3,14/24 (58%),11/17 (65%),18,15,2,1,-,15,4,25,44,2,4,13,19,1,0,23,24,1,0,16,17,25,4,32,11,0,33,44
2024,32,2024/5/19,2,1,Rio de Janeiro,Brazil,Korea,Thailand,3,1,25,23,25,25,-,19,25,16,18,-,4,12/25 (48%),13/18 (72%),19,16,2,1,-,16,4,16,36,2,6,10,18,1,0,24,25,3,1,11,15,21,2,24,11,0,25,36
2024,33,2024/5/28,3,2,Macao,China,Thailand,Dominican Republic,3,1,25,20,25,26,-,22,25,17,24,-,ALL,39/95 (41%),57/89 (64%),73,64,5,4,-,64,9,76,149,5,14,20,39,4,8,84,96,21,5,56,82,61,13,83,49,2,93,144
2024,33,2024/5/28,3,2,Macao,China,Thailand,Dominican Republic,3,1,25,20,25,26,-,22,25,17,24,-,1,10/25 (40%),15/22 (68%),16,13,2,1,-,13,0,23,36,2,2,6,10,1,2,22,25,4,1,15,20,15,6,25,2,0,33,35
2024,33,2024/5/28,3,2,Macao,China,Thailand,Dominican Republic,3,1,25,20,25,26,-,22,25,17,24,-,2,6/20 (30%),14/25 (56%),16,15,1,0,-,15,3,17,35,1,3,5,9,0,1,19,20,7,1,14,22,12,4,16,17,2,16,35
2024,33,2024/5/28,3,2,Macao,China,Thailand,Dominican Republic,3,1,25,20,25,26,-,22,25,17,24,-,3,12/25 (48%),13/17 (76%),19,16,1,2,-,16,1,18,35,1,4,6,11,2,2,21,25,5,0,11,16,16,2,19,16,0,16,32
2024,33,2024/5/28,3,2,Macao,China,Thailand,Dominican Republic,3,1,25,20,25,26,-,22,25,17,24,-,4,11/25 (44%),15/25 (60%),22,20,1,1,-,20,5,18,43,1,5,3,9,1,3,22,26,5,3,16,24,18,1,23,14,0,28,42
2024,33,2024/5/28,3,2,Macao,China,Dominican Republic,Thailand,1,3,22,25,17,24,-,25,20,25,26,-,ALL,32/89 (36%),56/95 (59%),70,61,4,5,-,61,17,59,137,4,14,14,32,5,8,77,90,14,4,70,88,55,11,85,21,1,112,134
2024,33,2024/5/28,3,2,Macao,China,Dominican Republic,Thailand,1,3,22,25,17,24,-,25,20,25,26,-,1,7/22 (32%),15/25 (60%),19,18,0,1,-,18,7,16,41,0,5,2,7,1,2,19,22,4,1,18,23,17,0,24,8,1,33,42
2024,33,2024/5/28,3,2,Macao,China,Dominican Republic,Thailand,1,3,22,25,17,24,-,25,20,25,26,-,2,11/25 (44%),14/20 (70%),19,17,1,1,-,17,2,11,30,1,3,3,7,1,3,21,25,6,0,13,19,11,3,19,4,0,23,27
2024,33,2024/5/28,3,2,Macao,China,Dominican Republic,Thailand,1,3,22,25,17,24,-,25,20,25,26,-,3,4/17 (24%),13/25 (52%),14,14,0,0,-,14,5,16,35,0,5,3,8,0,1,16,17,1,2,20,23,12,2,18,5,0,28,33
2024,33,2024/5/28,3,2,Macao,China,Dominican Republic,Thailand,1,3,22,25,17,24,-,25,20,25,26,-,4,10/25 (40%),14/25 (56%),18,12,3,3,-,12,3,16,31,3,1,6,10,3,2,21,26,3,1,19,23,15,6,24,4,0,28,32
