Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,23,Stoyanova ,-,O,0,0,0,0,-,-33.33,0,1,2,3,-33.33,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,24,Guncheva ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,3,3,0
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,27,A. Saykova ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,29,Nikolova ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,5,Yordanova ,-,OH,3,1,0,2,-,0,1,3,7,11,-18.18,0,0,0,0,-,2,0,5,7,28.57,1,1,8,10,0,3,1,4,50,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,6,Paskova,C,OH,5,5,0,0,-,18.18,5,2,0,7,42.86,0,1,0,1,-100,0,0,3,3,0,1,1,10,12,0,4,2,7,28.57,0,0,3,3,0
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,8,Barakova ,-,S,1,0,1,0,-,16.67,0,0,1,1,0,1,0,2,3,33.33,0,0,2,2,0,0,0,0,0,-,3,0,4,75,3,0,19,22,13.64
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,9,Becheva ,-,OH,2,2,0,0,-,25,2,0,5,7,28.57,0,0,1,1,0,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,10,Rachkovska ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,11,Krivoshiyska ,-,MB,3,1,1,1,-,22.22,1,0,1,2,50,1,0,3,4,25,1,1,1,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
